"0.001","0.035","0.07","0.104","0.139","0.173","0.208","0.242","0.277","0.311","0.345","0.38","0.414","0.449","0.483","0.518","0.552","0.587","0.621","0.656","0.69","0.724","0.759","0.793","0.828","0.862","0.897","0.931","0.966","1"
0.922,0.554,0.236,0.074,0.102,0.092,0.05,0.032,0.064,0.056,0.166,0.036,0.02,0.02,0.024,0.046,0.008,0.014,0.004,0.018,0.064,0.008,0.024,0.002,0,0.008,0.004,0.004,0.004,0
0.956,0.268,0.198,0.12,0.12,0.086,0.092,0.046,0.1,0.064,0.008,0.03,0.01,0.054,0.012,0.016,0.042,0.1,0.032,0.01,0.008,0.008,0.004,0.002,0,0.004,0.004,0,0.004,0
0.86,0.34,0.15,0.188,0.102,0.092,0.158,0.066,0.274,0.022,0.032,0.064,0.024,0.04,0.024,0.01,0.012,0.008,0.028,0.016,0.006,0.036,0.008,0.012,0.004,0.012,0.006,0.004,0.004,0
0.832,0.422,0.48,0.28,0.082,0.162,0.068,0.07,0.056,0.046,0.024,0.034,0.034,0.02,0.046,0.064,0.028,0.006,0.008,0.034,0.012,0.032,0.008,0.024,0.008,0.004,0.004,0,0.004,0
0.704,0.572,0.634,0.1,0.07,0.052,0.33,0.128,0.028,0.026,0.026,0.036,0.024,0.02,0.028,0.024,0.02,0.072,0.008,0.028,0.008,0.012,0.024,0.004,0,0.004,0,0.004,0,0
0.952,0.296,0.154,0.104,0.062,0.05,0.04,0.062,0.044,0.046,0.02,0.152,0.036,0.024,0.058,0.016,0.032,0.01,0.02,0.012,0.068,0.012,0.008,0.008,0.004,0.06,0,0.006,0.012,0
0.556,0.202,0.266,0.21,0.084,0.174,0.13,0.06,0.074,0.04,0.022,0.094,0.104,0.028,0.02,0.024,0.09,0.146,0.01,0.02,0.016,0.004,0.156,0.008,0.012,0.002,0.044,0,0.002,0
0.956,0.314,0.19,0.174,0.12,0.248,0.158,0.078,0.056,0.042,0.052,0.028,0.024,0.008,0.024,0.024,0.082,0,0.012,0.052,0.004,0.03,0.004,0.118,0,0.004,0.008,0,0,0
0.954,0.702,0.286,0.32,0.124,0.612,0.09,0.074,0.044,0.03,0.048,0.082,0.064,0.04,0.13,0.068,0.012,0.032,0.014,0.03,0.036,0.006,0.144,0.012,0,0,0,0,0,0
